date,ormas_mentioned,sentiment,headline,headline_stem,label,x,y
2024-04-30,Ormas Saja,Neutral,Anies Belum Ada Rencana Bikin Partai Politik atau Ormas,anies rencana bikin partai politik ormas,3,4.6448812,10.5275135
2025-04-21,Ormas Saja,Negative,"Polda Metro Tangkap 1 Lagi Pembakar Mobil Polisi di Depok, Ini Perannya",polda metro tangkap 1 bakar mobil polisi depok peran,0,-0.7750062,11.543542
2025-04-21,Ormas Saja,Negative,"Kronologi Mobil Polisi Dibakar di Depok, Ada Pengepungan hingga Provokasi",kronologi mobil polisi bakar depok kepung provokasi,0,-1.1274287,12.272196
2023-12-04,Ormas Saja,Negative,Polda NTT Periksa 5 Orang dari Ormas Garuda soal Pemukulan Mahasiswa Papua,polda ntt periksa 5 orang ormas garuda mahasiswa papua,3,-1.3871251,7.70836
2024-08-24,Ormas Saja,Neutral,Atribut Ormas di Bintaro Permai Ditertibkan,atribut ormas bintaro permai tertib,2,2.219181,8.113171
2023-12-02,Ormas Saja,Negative,"Mahasiswa Papua Demo di Kupang Dipukul-Dibubarkan Ormas, Kapolda: Tindak Tegas",mahasiswa papua demo kupang dipukul-dibubarkan ormas kapolda tindak,2,-1.3846095,7.7132945
2023-10-20,Ormas Saja,Negative,"Pungli Berdalih Uang Keamanan, Pria Ngaku Ormas di Jakbar Ditangkap!",pungli dalih uang aman pria ngaku ormas jakbar tangkap,0,0.8314834,10.826115
2023-11-28,Ormas Saja,Neutral,Masyarakat Bitung Deklarasi Damai Usai Bentrok Massa Bela Palestina Vs Ormas,masyarakat bitung deklarasi damai bentrok massa bela palestina vs ormas,4,4.1004014,3.435637
2023-11-27,Ormas Saja,Negative,Polisi Tahan 7 Tersangka dari 2 Ormas yang Terlibat Bentrokan di Bitung,polisi tahan 7 sangka 2 ormas libat bentrok bitung,0,-0.99290335,11.387944
2025-04-24,Ormas Saja,Neutral,"Jadwal Long Weekend Libur dan Cuti Bersama Idul Adha 2025, Cek di Sini!",jadwal long weekend libur cuti idul adha 2025 cek,1,7.6168866,7.752122
2023-11-27,Ormas Saja,Negative,Polisi Tetapkan 7 Tersangka Bentrok Massa Bela Palestina Vs Ormas di Bitung,polisi 7 sangka bentrok massa bela palestina vs ormas bitung,4,4.2325654,3.2040732
2024-04-20,Ormas Saja,Negative,"Bentrok Maut Ormas di Bandung, Satu Orang Diciduk",bentrok maut ormas bandung orang ciduk,2,1.6262194,8.306936
2023-11-26,Ormas Saja,Neutral,Situasi Terkini di Bitung Setelah Massa Bela Palestina Bentrok dengan Ormas,situasi bitung massa bela palestina bentrok ormas,4,4.3444834,3.3442903
2025-04-22,Ormas Saja,Negative,"Muncul Iklan Miras Anggur Parangtritis, Pemkab Bantul Pastikan Tak Berizin",muncul iklan miras anggur parangtritis pemkab bantul izin,2,2.2696226,8.800442
2023-11-26,Ormas Saja,Negative,1 Orang Tewas Akibat Bentrokan Massa Bela Palestina Vs Ormas di Bitung,1 orang tewas akibat bentrok massa bela palestina vs ormas bitung,4,4.282939,3.338613
2024-07-19,Ormas Saja,Neutral,Mensos Ajak Ormas jadi Pelopor Disiplin Protokol Kesehatan,mensos ajak ormas pelopor disiplin protokol sehat,3,2.6466267,10.9555855
2023-11-26,Ormas Saja,Negative,7 Fakta Bentrok di Bitung Libatkan Massa Bela Palestina vs Ormas,7 fakta bentrok bitung libat massa bela palestina vs ormas,4,4.2740197,3.3365843
2023-11-26,Ormas Saja,Negative,Awal Mula Bentrok Massa Bela Palestina Vs Ormas di Bitung Sulut,bentrok massa bela palestina vs ormas bitung sulut,4,4.334,3.3617644
2023-11-26,Ormas Saja,Negative,"Ricuh Ormas Vs Massa Bela Palestina di Bitung, Ini 5 Hal yang Baru Diketahui",ricuh ormas vs massa bela palestina bitung 5,4,4.352548,3.3380737
2023-11-26,Ormas Saja,Negative,Kronologi Bentrok Massa Bela Palestina Vs Ormas di Kota Bitung Sulawesi Utara,kronologi bentrok massa bela palestina vs ormas kota bitung sulawesi utara,2,4.47197,3.5903568
2023-11-26,Ormas Saja,Negative,Kronologi Bentrok Massa Bela Palestina Vs Ormas Bikin Bitung Siaga Satu,kronologi bentrok massa bela palestina vs ormas bikin bitung siaga,4,4.3537683,3.3945105
2023-11-25,Ormas Saja,Negative,"Massa Aksi Bela Palestina Bentrok dengan Ormas di Sulut, Polisi Turun Tangan",massa aksi bela palestina bentrok ormas sulut polisi turun tangan,4,4.1489673,3.194792
2023-11-26,Ormas Saja,Negative,Ganjar soal Warga Pro-Palestina Vs Ormas di Bitung: Tidak Boleh Berkelahi,ganjar warga pro-palestina vs ormas bitung kelah,4,4.2249403,3.3815897
2024-04-01,Ormas Saja,Negative,Polda Metro Akan Tindak Tegas Ormas yang Paksa Minta THR,polda metro tindak ormas paksa thr,0,2.115779,11.203566
2025-04-21,Ormas Saja,Negative,Mobil Polisi Dihalangi Motor Jatuh dan Portal Sebelum Dibakar di Depok,mobil polisi halang motor jatuh portal bakar depok,0,-1.0963857,12.24948
2023-11-26,Ormas Saja,Neutral,"Massa Pro Palestina Vs Ormas, Pemkot Bitung Imbau Warga Tak Terprovokasi",massa pro palestina vs ormas pemkot bitung imbau warga provokasi,4,4.2461576,3.3538558
2023-11-22,Ormas Saja,Negative,Ormas PBB Klaim Mau Bongkar Sendiri Lapak di Ciawi Sebelum Kericuhan Pecah,ormas pbb klaim bongkar lapak ciawi ricuh pecah,3,2.6736605,10.2416315
2024-07-12,Ormas Saja,Negative,Aksi Ormas di Sumedang Tolak RUU HIP,aksi ormas sumedang tolak ruu hip,3,4.329469,11.422873
2023-10-11,Ormas Saja,Neutral,"Sambut Ormas Salimah, HNW Harap Bantu Jaga Kondusivitas Pemilu",sambut ormas salimah hnw harap bantu jaga kondusivitas milu,2,5.087551,10.406214
2025-04-21,Ormas Saja,Negative,Komisi III DPR soal Mobil Polisi di Depok Dibakar: Jangan Kalah Sama Preman,komisi iii dpr mobil polisi depok bakar kalah preman,0,-1.0714146,12.138398
2022-04-01,Ormas Saja,Negative,Polisi Dalami Bentrokan Terkait Polemik Lahan Sukahaji,polisi bentrok kait polemik lahan sukahaji,0,-1.3528777,11.08654
2025-04-21,Ormas Saja,Negative,Kelakuan Bejat Ayah Tiri di Samarinda Perkosa Bocah hingga Hamil 5 Bulan,laku bejat ayah tiri samarinda perkosa bocah hamil 5,0,-1.6791623,9.417835
2023-11-04,Ormas Saja,Neutral,Polda Metro Gandeng Satpam hingga Ormas Amankan Jakarta demi Pemilu Damai,polda metro gandeng satpam ormas aman jakarta milu damai,2,5.0695343,7.432376
2023-09-27,Ormas Saja,Negative,Ratusan Polisi-Tentara Bubarkan HUT Ormas Tanpa Izin di Jimbaran,ratus polisi-tentara bubar hut ormas izin jimbaran,0,-0.9245135,11.271629
2024-03-27,Ormas Saja,Negative,"Ormas Berbaju Loreng Bikin Onar, Kali Ini Keroyok Satpam Kantor Leasing",ormas baju loreng bikin onar kali keroyok satpam kantor leasing,2,2.1184046,8.46011
2023-11-03,Ormas Saja,Neutral,MUI Larang Atribut Parpol-Bendera Ormas Terlarang di Aksi Bela Palestina,mui larang atribut parpol-bendera ormas larang aksi bela palestina,4,4.1853695,3.2992375
2023-09-21,Ormas Saja,Neutral,Polsek Mampang Ajak Ormas Jaga Situasi Kondusif Jelang Pemilu,polsek mampang ajak ormas jaga situasi kondusif jelang milu,3,5.0856404,10.641775
2023-09-22,Ormas Saja,Negative,Polisi Selidiki Viral Peluru Nyasar Saat Bentrok Ormas di Bekasi,polisi selidik viral peluru nyasar bentrok ormas bekas,0,-0.3768708,11.746929
2024-07-05,Persaudaraan Alumni 212 (PA 212),Negative,Aksi Massa PA 212 di Gelaran Apel Ganyang Komunis,aksi massa pa 212 gelar apel ganyang komunis,3,3.459186,10.302549
2025-04-21,Ormas Saja,Neutral,Terpopuler: Bule Bali Jadi Sopir Taksi Online Bikin Koster Pusing,populer bule bal sopir taksi online bikin koster pusing,2,5.5803776,6.6986856
2023-09-21,Ormas Saja,Negative,Bentrokan Ormas di Bekasi: Awal Mula hingga Inisial Korban Tewas,bentrok ormas bekas inisial korban tewas,0,0.3674029,9.850612
2025-04-18,Ormas Saja,Negative,Kronologi Penangkapan Ketua Ormas yang Bikin 3 Mobil Polisi Dirusak di Depok,kronologi tangkap ketua ormas bikin 3 mobil polisi rusak depok,0,-1.0230964,11.725895
2023-09-22,Ormas Saja,Negative,Duduk Perkara Bentrokan Maut Kelompok Ormas Bekasi gegara Penarikan Mobil,duduk perkara bentrok maut kelompok ormas bekas gegara tari mobil,0,0.4599108,10.214437
2023-09-20,Ormas Saja,Negative,"Kelompok Ormas Bentrok di Bekasi, Polisi Cegah Meluas ke Bogor",kelompok ormas bentrok bekas polisi cegah luas bogor,0,-1.0175389,11.498196
2023-09-21,Ormas Saja,Negative,Dua Ormas Bentrok di Bekasi Gegara Penarikan Mobil,ormas bentrok bekas gegara tari mobil,0,0.458819,10.14693
2023-09-20,Ormas Saja,Negative,"Kelompok Ormas Bentrok di Bekasi, Dipicu Penarikan Mobil",kelompok ormas bentrok bekas picu tari mobil,0,0.44193938,10.292057
2024-03-17,MKGR,Neutral,MKGR Sepakat Dukung Airlangga Jadi Ketum Golkar Lagi,mkgr sepakat dukung airlangga tum golkar,0,4.4935303,8.555024
2023-09-22,Ormas Saja,Negative,Ngerinya Bentrokan Ormas di Bekasi hingga Jatuh Korban Jiwa,ngeri bentrok ormas bekas jatuh korban jiwa,0,0.84337425,9.606784
2023-09-21,Ormas Saja,Negative,Polisi Amankan 39 Orang Usai Bentrokan 'Maut' Ormas di Bekasi,polisi aman 39 orang bentrok maut ormas bekas,0,-1.0763762,11.4974575
2023-09-22,Ormas Saja,Negative,Polisi Tetapkan 3 Tersangka Bentrokan 'Maut' Ormas di Bekasi!,polisi 3 sangka bentrok maut ormas bekas,0,-1.0321107,11.636817
2024-07-03,Ormas Saja,Negative,Massa dari Berbagai Elemen Kumpul di Tugu Kujang Tolak RUU HIP,massa elemen kumpul tugu kujang tolak ruu hip,3,4.136387,11.117994
2023-10-20,Ormas Saja,Negative,"Heboh Video Pria Berkaus Ormas Ngamuk di Parkiran Semarang, Ini Faktanya",heboh video pria kaus ormas ngamuk parkir semarang fakta,0,0.8832867,11.433916
2023-09-21,Ormas Saja,Negative,"Bentrokan Ormas di Bekasi Dipicu Penarikan Mobil, 1 Orang Tewas",bentrok ormas bekas picu tari mobil 1 orang tewas,0,0.4129082,10.183622
2023-09-18,Ormas Saja,Neutral,PSI: Penerus Pak Jokowi Harus Peduli Pada Ormas Keagamaan,psi jokowi peduli ormas agama,2,2.9140453,9.039668
2023-10-23,Ormas Saja,Negative,2 Anggota Ormas yang Viral Geruduk Mie Gacoan di Medan Jadi Tersangka!,2 anggota ormas viral geruduk mie gaco medan sangka,0,0.3281515,11.489825
2023-10-25,Ormas Islam,Neutral,DPR dan Ormas Islam Dukung Istithaah Kesehatan Jadi Syarat Pelunasan Haji,dpr ormas islam dukung istithaah sehat syarat lunas haji,4,3.3579595,5.576986
2025-04-21,Ormas Saja,Negative,"3 Tersangka Baru Pembakar Mobil Polisi di Depok Ditangkap, Total Jadi 5",3 sangka bakar mobil polisi depok tangkap total 5,0,-1.0725431,11.784895
2025-04-23,Ormas Saja,Neutral,Akhir Polemik Anggur 'Kaliurang' dan 'Parangtritis',polemik anggur kaliurang parangtritis,0,2.053603,9.705128
2024-02-25,Ormas Saja,Negative,Sederet Fakta Heboh Acara 'Metamorfoshow' di TMII hingga Diinvestigasi Polisi,deret fakta heboh acara metamorfoshow tmii investigasi polisi,0,-1.7312336,10.827558
2025-04-21,Ormas Saja,Negative,"Polda Metro Tetapkan 4 DPO Pembakar Mobil Polisi, Ultimatum Serahkan Diri",polda metro 4 dpo bakar mobil polisi ultimatum serah,0,-0.9539777,11.457624
2023-10-05,Pemuda Pancasila (PP),Neutral,Pengelola Hotel Sultan Buka Suara soal Keberadaan Ormas saat Didatangi PPKGBK,kelola hotel sultan buka suara ormas ppkgbk,2,1.9974325,8.549102
2025-04-18,Ormas Saja,Negative,"Penangkapan Penganiaya Bikin Mobil Polisi Depok Dibakar, Pelaku Ketua Ormas",tangkap aniaya bikin mobil polisi depok bakar laku ketua ormas,0,-1.1187211,12.275515
2024-06-29,Ormas Saja,Negative,Massa 'Brebes Bergerak' Tolak RUU HIP,massa brebes gerak tolak ruu hip,3,4.3038096,11.378377
2023-09-28,Ormas Saja,Negative,Keresahan Manajemen Mie Gacoan di Medan soal Aksi Ormas Minta Kelola Parkir,resah manajemen mie gaco medan aksi ormas kelola parkir,0,1.2719911,11.42237
2025-04-20,Ormas Saja,Negative,Ayah Tiri yang Perkosa Bocah hingga Hamil 5 Bulan di Samarinda Ditangkap,ayah tiri perkosa bocah hamil 5 samarinda tangkap,0,-1.6670834,9.415717
2023-09-28,Ormas Saja,Negative,"Viral Ormas Minta Kelola Parkir Mie Gacoan, Bobby: Mintanya ke Dishub",viral ormas kelola parkir mie gaco bobby dishub,0,0.3038381,11.906747
2023-09-27,Ormas Saja,Negative,Viral Ormas di Medan Datangi Mie Gacoan Diduga Minta Kelola Parkir,viral ormas medan mie gaco duga kelola parkir,0,0.26588672,11.940608
2023-09-27,Ormas Saja,Negative,"Heboh Ormas Geruduk Mie Gacoan di Medan, Disebut Minta Kelola Parkir",heboh ormas geruduk mie gaco medan kelola parkir,2,2.4636345,7.7258396
2023-09-24,Ormas Saja,Negative,3 Fakta Anyar Bentrokan Maut Ormas di Bekasi Diwarnai Isu Peluru Nyasar,3 fakta anyar bentrok maut ormas bekas warna isu peluru nyasar,0,0.8708016,9.81349
2023-11-27,Ormas Saja,Neutral,Kapolri Imbau Warga Hindari Provokasi Setelah Bentrok di Bitung,kapolri imbau warga hindar provokasi bentrok bitung,0,1.6495275,10.52149
2023-09-22,Ormas Saja,Negative,36 Orang Diamankan Usai Bentrok Ormas di Bekasi Dikenai Wajib Lapor,36 orang aman bentrok ormas bekas kena wajib lapor,3,2.6295087,10.566158
2023-09-20,Ormas Saja,Negative,"Bentrok Ormas Vs Warga di Pekanbaru, Saling Lempar-Kejar di Jalan",bentrok ormas vs warga pekanbaru lempar-kejar jalan,0,1.6305499,10.570961
2025-04-21,Ormas Saja,Neutral,Nathalie Holscher Menanti Jawaban Usai Heboh Disawer,nathalie holscher heboh sawer,2,3.0553324,7.2091355
2024-06-24,Persaudaraan Alumni 212 (PA 212),Negative,Potret Aksi Demo PA 212 di Depan DPR,potret aksi demo pa 212 dpr,3,4.407571,11.027383
2025-04-20,Ormas Saja,Negative,Kronologi Ayah Tiri Perkosa Bocah hingga Hamil 5 Bulan di Samarinda,kronologi ayah tiri perkosa bocah hamil 5 samarinda,0,-1.6783339,9.41267
2022-04-01,Ormas Saja,Neutral,Wajah Asli Ekonomi RI Hingga Efek Premanisme Pada Minat Investasi,wajah asli ekonomi ri efek preman minat investasi,3,3.3530362,12.355166
2023-09-06,Ormas Saja,Negative,"WNA China di Tarakan Dipolisikan Aniaya Warga Lokal, Ormas Dampingi Korban",wna china tara polisi aniaya warga lokal ormas damping korban,0,2.2436755,10.628652
2023-09-13,Ormas Saja,Neutral,Tim Pemenangan Anies-Cak Imin akan Terdiri dari Ormas hingga Gen Z,tim menang anies-cak imin ormas gen z,0,1.5844817,9.402453
2025-04-18,Ormas Saja,Negative,Gelombang Protes di Sidrap Buntut Aksi Sawer DJ Nathalie Holscher,gelombang protes sidrap buntut aksi sawer dj nathalie holscher,3,0.34955636,7.613894
2023-08-10,Ormas Saja,Negative,"Mobil Anggota Ormas Ditembak di Tegal, Ini Penjelasan Polisi",mobil anggota ormas tembak tegal polisi,0,-0.8353924,11.979856
2023-11-26,Ormas Saja,Negative,Bentrok Massa Pro-Palestina Vs Pro-Israel di Bitung Bikin Polisi Siaga 1,bentrok massa pro-palestina vs pro-israel bitung bikin polisi siaga 1,4,4.225609,3.1324375
2025-04-20,Ormas Saja,Negative,Bejat! Ayah Tiri Perkosa Bocah di Samarinda hingga Hamil 5 Bulan,bejat ayah tiri perkosa bocah samarinda hamil 5,0,-1.682099,9.412119
2025-04-17,Ormas Saja,Negative,Polisi Amankan 7 Orang Terkait Bentrokan Antarkelompok di Jalan Raya Bogor,polisi aman 7 orang kait bentrok antarkelompok jalan raya bogor,0,-1.3549315,11.50379
2023-08-08,Ormas Saja,Neutral,"Heboh Anggota TNI Dikeroyok Ormas di Semarang, Kini Berakhir Damai",heboh anggota tni keroyok ormas semarang damai,2,2.2008798,7.692886
2024-06-24,Ormas Saja,Neutral,"Demo di Gedung Sate, Formasi Jabar Kritisi RUU HIP",demo gedung sate formasi jabar kritisi ruu hip,3,4.320497,11.3170595
2023-08-07,Ormas Saja,Negative,Polisi Tangkap Anggota Ormas yang Ngamuk Minta Jatah di Karawang,polisi tangkap anggota ormas ngamuk jatah karawang,0,-1.2830596,11.692708
2023-08-07,Ormas Saja,Neutral,"Viral Ormas Pukuli Anggota TNI di Semarang, Dandim: Sudah Damai",viral ormas anggota tni semarang dandim damai,0,0.19675112,11.825879
2023-08-07,Ormas Saja,Neutral,Dandim Semarang Sebut Masalah Anggota TNI Dikeroyok Ormas Sudah Damai,dandim semarang anggota tni keroyok ormas damai,2,2.2066946,7.713694
2023-08-06,Ormas Saja,Negative,Viral Anggota TNI Diduga Dikeroyok Ormas Pemuda Pancasila di Semarang,viral anggota tni duga keroyok ormas pemuda pancasila semarang,0,1.0318601,12.134565
2023-08-05,Ormas Saja,Negative,"Viral Ribut Ormas Pukuli Aparat di Semarang, Polisi Selidiki",viral ribut ormas aparat semarang polisi selidik,0,-0.4634421,11.7144375
2025-04-20,Ormas Saja,Negative,2 Pelaku yang Bakar 3 Mobil Polisi di Depok Ditangkap!,2 laku bakar 3 mobil polisi depok tangkap,0,-1.1055266,12.178653
2025-04-14,Ormas Saja,Neutral,"Video Rumah La Nyalla Digeledah KPK, Anggota Pemuda Pancasila Berjaga",video rumah la nyalla geledah kpk anggota pemuda pancasila jaga,0,1.251531,12.0149355
2023-11-25,Ormas Saja,Negative,Massa Aksi Bela Palestina Bentrok dengan Ormas di Bitung Sulut,massa aksi bela palestina bentrok ormas bitung sulut,4,4.140934,3.2611308
2023-08-02,Ormas Saja,Negative,Ormas di Kalteng Demo Usai Rocky Gerung Diduga Hina Jokowi,ormas kalteng demo rocky gerung duga hina jokowi,2,2.238588,9.077815
2023-07-31,Ormas Saja,Negative,"Anggota Ormas Dibacok OTK di Ciputat Tangerang, Polisi Selidiki",anggota ormas bacok otk ciputat tangerang polisi selidik,0,-1.0500495,11.331017
2025-04-20,Nahdlatul Ulama (NU),Neutral,Gubernur Koster Pusing Lihat Bule Jadi Sopir Taksi Online di Bali,gubernur koster pusing lihat bule sopir taksi online bal,0,5.598719,6.6809297
2024-05-06,Ormas Saja,Neutral,Makanan Berbuka Puasa untuk Pekerja Harian,makan buka puasa kerja,2,4.5066977,4.9112434
2025-04-17,Ormas Saja,Neutral,Komunikasi Pemerintah dan Krisis Empati di Ruang Publik,komunikasi perintah krisis empati ruang publik,3,3.352927,10.533807
2025-04-17,Ormas Saja,Neutral,Bisa-bisanya Maling di Semarang Kabur tapi Motornya Malah Ditinggal,maling semarang kabur motor tinggal,0,1.2637208,10.33938
2025-04-21,Ormas Saja,Positive,"Teladani Semangat Kartini, Magdalena Rawat Anak dengan HIV/Aids di Semarang",teladan semangat kartini magdalena rawat anak hiv aids semarang,0,-1.4235559,9.47857
2025-04-14,Ormas Saja,Neutral,Warga Sebut KPK Obok-obok Rumah La Nyalla Mattalitti Sejak Siang Hari,warga kpk obok-obok rumah la nyalla mattalitti siang,2,2.8483934,9.293827
2025-02-28,Ormas Saja,Neutral,"Anies Jadi Tokoh di 'Gerakan Rakyat', Partai Buruh: Mereka Relawan Pilpres",anies tokoh gera rakyat partai buruh rawan pilpres,3,3.80737,10.444214
2025-03-03,Ormas Saja,Neutral,Tentang Warna Oranye 'Gerakan Rakyat' yang Berdiri Bareng Anies,warna oranye gera rakyat bareng anies,2,2.9728627,10.375901
2023-11-16,Ormas Saja,Neutral,Ijtima Ulama 2023 Bakal Bahas Palestina-Arah Dukungan Capres,ijtima ulama 2023 bahas palestina-arah dukung capres,4,5.2958064,5.407597
2025-02-28,Ormas Saja,Neutral,"'Gerakan Rakyat' Punya Slogan Indonesia Menyala, Terinspirasi #IndonesiaGelap",gera rakyat slogan indonesia nyala inspirasi indonesiagelap,2,5.1702957,7.154813
2023-08-06,Ormas Saja,Neutral,Ormas Hasta Karya Sebut 50 Juta Kader Siap Menangkan Golkar & Airlangga,ormas hasta karya 50 juta kader menang golkar airlangga,2,1.8402126,9.474092
2023-08-07,Ormas Saja,Negative,"Viral Ormas Ngamuk-ngamuk Minta Jatah di Karawang, Ini Kata Pemilik Toko",viral ormas ngamuk-ngamuk jatah karawang milik toko,0,0.19036777,11.951409
2024-04-19,Ormas Saja,Neutral,Gerakan Nasional Gotong Royong Cegah Corona,gera nasional gotong royong cegah corona,3,3.1720803,10.217949
2023-08-04,Ormas Saja,Negative,Sejumlah Ormas di Dekat IKN Minta Polisi Proses Hukum Rocky Gerung,ormas ikn polisi proses hukum rocky gerung,0,-1.1545522,11.233665
2025-03-04,Ormas Saja,Neutral,"Gerakan Rakyat Muncul Bareng Anies Pakai Oranye, PKS: Kader Tak Akan Silau",gera rakyat muncul bareng anies pakai oranye pks kader silau,3,3.2807257,10.330649
2025-03-23,Ormas Saja,Neutral,Kapolres Ponorogo Minta Warga Lapor Jika Temukan Premanisme,kapolres ponorogo warga lapor temu preman,0,1.0838082,9.8457365
2025-02-28,Ormas Saja,Neutral,"Anies Jadi Tokoh Inspirasi, Gerakan Rakyat Jelaskan Alasan Pilih Warna Oranye",anies tokoh inspirasi gera rakyat alas pilih warna oranye,3,3.099033,10.332255
2025-04-17,Ormas Saja,Neutral,Berapa Hari Lagi Lebaran Idul Adha 2025? Ini Hitung Mundurnya,lebaran idul adha 2025 hitung mundur,1,7.649772,7.805778
2025-04-14,Pemuda Pancasila (PP),Neutral,Kata Keluarga PP Jaga Rumah La Nyalla Saat Digeledah KPK: Bapaknya Anak-anak,keluarga pp jaga rumah la nyalla geledah kpk anak,3,3.2655134,10.892368
2023-11-04,Ormas Saja,Neutral,Polda Metro Gandeng Satpam hingga Ormas Amankan Jakarta saat Pemilu,polda metro gandeng satpam ormas aman jakarta milu,2,5.062774,7.459232
2025-03-21,Ormas Saja,Neutral,"Merasa Tak Aman Usai Videonya Viral, 'Jagoan Cikiwul' Kabur ke Sukabumi",aman video viral jago cikiwul kabur sukabumi,2,0.6106572,11.599936
2025-03-15,Ormas Saja,Neutral,Bahlil Minta Arahan Presiden Prabowo soal Pesantren Kelola Tambang,bahlil arah presiden prabowo pesantren kelola tambang,2,3.168065,8.0124
2025-04-14,Ormas Saja,Neutral,Rumah La Nyalla di Surabaya Digeledah KPK,rumah la nyalla surabaya geledah kpk,2,2.4780674,7.455772
2024-04-03,Nahdlatul Ulama (NU),Neutral,Inisiatif Bantuan Kemanusian untuk Halau Corona,inisiatif bantu kemanusian halau corona,3,2.4785187,10.536823
2023-08-02,Ormas Saja,Negative,Anggota Ormas Dibacok di Ciputat gegara Tegur Remaja yang Goda Perempuan,anggota ormas bacok ciputat gegara tegur remaja goda perempuan,0,1.7852845,11.761449
2023-08-01,Ormas Saja,Negative,Aksi Damai Ormas di Kalteng Protes Rocky Gerung Diduga Hina Jokowi,aksi damai ormas kalteng protes rocky gerung duga hina jokowi,2,0.4365568,7.7704306
