date,headline,ormas,sentiment,headline_stem
2024-06-10 11:52:00,Mengelola Tambang Untuk Kesejahteraan Umat,Ormas Saja,Positive,kelola tambang untuk sejahtera umat
2024-10-31 16:09:00,FUI soal Ingub Peredaran Miras DIY: Semoga Tidak Tebang Pilih,Ormas Saja,Neutral,fui soal ingub edar miras diy moga tidak tebang pilih
2025-01-30 14:20:00,"Dianggap Olok-olok Partai Gelora, Mardani PKS Dilaporkan ke MKD DPR",Ormas Saja,Negative,anggap olok partai gelora mardani pks lapor ke mkd dpr
2024-09-09 08:31:00,Anies di Antara 2 Pilihan Usai Pilpres dan Tak Ikut Pilkada,Ormas Saja,Neutral,anies di antara 2 pilih usai pilpres dan tak ikut pilkada
2024-09-27 12:47:00,Mahasiswa hingga Ulama Serukan Netralitas Penegak Hukum di Pilkada Banten,Ormas Saja,Neutral,mahasiswa hingga ulama seru netralitas tegak hukum di pilkada banten
2023-01-30 19:22:00,"Ada Demo Bela Al-Qur'an di Kedubes Belanda, Lalin di Rasuna Said Macet",Ormas Saja,Negative,ada demo bela al-qur an di dubes belanda lalin di rasuna said macet
2024-11-04 08:02:00,"Gelar Rakornas, IKADI Siap Dukung Asta Cita",Ormas Saja,Neutral,gelar rakornas ikadi siap dukung asta cita
2023-06-29 23:37:00,"Viral 'Ormas' Tutup Paksa RPH Ayam Potong di Cakung, Ini Penjelasan Polisi",Ormas Saja,Negative,viral ormas tutup paksa rph ayam potong di cakung ini jelas polisi
2025-01-27 21:06:00,Bamsoet Dorong Penguatan Konsolidasi Internal & Eksternal Partai Golkar,Ormas Saja,Neutral,bamsoet dorong kuat konsolidasi internal eksternal partai golkar
2022-03-22 16:31:00,Ormas Keagamaan Deklarasikan Pemilu Damai,Ormas Saja,Positive,ormas agama deklarasi milu damai
2025-01-14 22:16:00,MKGR Undang Prabowo-Gibran di Acara HUT 18 Januari,Nahdlatul Ulama (NU),Neutral,mkgr undang prabowo-gibran di acara hut 18 januari
2024-09-24 20:31:00,Kronologi Ricuh Penetapan Nomor Urut Pilkada Palembang yang Lukai 2 Orang,Ormas Saja,Negative,kronologi ricuh tetap nomor urut pilkada palembang yang luka 2 orang
2024-08-30 16:46:00,Anies Tak Tutup Kemungkinan Bikin Parpol Baru,Ormas Saja,Neutral,anies tak tutup mungkin bikin parpol baru
2024-07-30 07:45:00,"Lapor Jokowi, Bahlil Janji Muhammadiyah Dapat Lahan Tambang Bagus",Muhammadiyah,Positive,lapor jokowi bahlil janji muhammadiyah dapat lahan tambang bagus
2024-08-20 13:33:00,Eks Kepala Bappenas Kritik Penunjukan Bahlil Jadi Menteri ESDM,Pemuda Pancasila (PP),Negative,eks kepala bappenas kritik tunjuk bahlil jadi menteri esdm
2024-07-29 22:41:00,PBNU Dinilai Bisa Pelopori Kelola Tambang untuk Kemaslahatan Umat,Nahdlatul Ulama (NU),Positive,pbnu nilai bisa lopor kelola tambang untuk maslahat umat
2024-09-23 03:01:00,MUI Sebut Kinerja Pemkab Banyuwangi Maslahat Bagi Umat,Ormas Saja,Positive,mui sebut kerja pemkab banyuwangi maslahat bagi umat
2023-01-30 19:01:00,Massa Demo Ramai-ramai Bakar Bendera Swedia-Belanda,Ormas Saja,Negative,massa demo ramai bakar bendera swedia-belanda
2025-01-22 11:30:00,"Perguruan Tinggi Bisa Kelola Tambang di Revisi UU Minerba, Begini Penilaian Pakar",Ormas Saja,Neutral,guru tinggi bisa kelola tambang di revisi uu minerba begini nilai pakar
2024-10-22 22:48:00,KPK Yakin Koordinasi ke Prabowo Akan Baik: Hari Ini Nawawi Diundang ke Istana,Ormas Saja,Neutral,kpk yakin koordinasi ke prabowo akan baik hari ini nawawi undang ke istana
2024-11-27 13:00:00,Syarat dan Cara Daftar Petugas Media Center Haji 2025,Ormas Saja,Neutral,syarat dan cara daftar tugas media center haji 2025
2022-03-22 11:46:00,100 Ribu Personel TNI-Polri Ikuti Apel Pengamanan Pemilu,Ormas Saja,Neutral,100 ribu personel tni-polri ikut apel aman milu
2024-07-27 15:22:00,"Lagi, Demo Tolak Izin Tambang Goyang Rapat Konsolidasi Muhammadiyah di Jogja",Muhammadiyah,Negative,lagi demo tolak izin tambang goyang rapat konsolidasi muhammadiyah di jogja
2024-07-31 22:37:00,Kata Din Syamsuddin soal Muhammadiyah Siap Kelola Tambang,Muhammadiyah,Positive,kata din syamsuddin soal muhammadiyah siap kelola tambang
2023-06-29 22:56:00,Prabowo Salurkan Puluhan Hewan Kurban ke Ponpes-Ormas Islam di Jatim,Ormas Islam,Positive,prabowo salur puluh hewan kurban ke ponpes-ormas islam di jatim
2024-06-10 14:57:00,Bahlil Ungkap soal NU yang Pertama Terima Tawaran Garap Tambang,Nahdlatul Ulama (NU),Neutral,bahlil ungkap soal nu yang pertama terima tawar garap tambang
2025-03-20 16:20:00,860 Personel Disiagakan untuk Pengamanan Libur Lebaran di Kota Batu,Ormas Saja,Neutral,860 personel siaga untuk aman libur lebaran di kota batu
2023-01-30 17:00:00,Massa Aksi 301 'Bela Al-Quran' Ancam Bawa Massa Lebih Besar,Ormas Saja,Negative,massa aksi 301 bela al-quran ancam bawa massa lebih besar
2025-03-19 18:50:00,"Safari Ramadan, Kapolri Silaturahmi dengan Tokoh Ulama di Jateng",Ormas Saja,Neutral,safari ramadan kapolri silaturahmi dengan tokoh ulama di jateng
2025-03-19 12:56:00,Pentolan Brigez Turut Ditangkap Terkait Pengeroyokan Maut Jukir di Bandung,Ormas Saja,Negative,pentol brigez turut tangkap kait keroyok maut jukir di bandung
2022-03-16 20:08:00,Ormas Keagamaan Kecam Aksi Teror Dua Masjid di Selandia Baru,Ormas Saja,Negative,ormas agama kecam aksi teror dua masjid di selandia baru
2024-06-11 07:14:00,Ketua Komisi VIII DPR Yakin NU-Muhammadiyah Tak Serampangan Kelola Tambang,Nahdlatul Ulama (NU),Neutral,ketua komisi viii dpr yakin nu-muhammadiyah tak serampang kelola tambang
2025-03-18 10:12:00,"Warga Semarang Bisa Titip Kendaraan di Kantor Polisi Saat Mudik, ini Syaratnya",Ormas Saja,Neutral,warga semarang bisa titip kendara di kantor polisi saat mudik ini syarat
2024-11-21 17:51:00,"Dibantu ATR/BPN, PWNU Jatim Ingin Tertib Administrasi Aset",Nahdlatul Ulama (NU),Positive,bantu atr bpn pwnu jatim ingin tertib administrasi aset
2024-08-31 15:31:00,Pernyataan Lengkap Anies Usai Batal Maju Pilkada: Buka Peluang Bikin Partai,Ormas Saja,Neutral,nyata lengkap anies usai batal maju pilkada buka peluang bikin partai
2023-06-30 07:56:00,Waket MPR Dorong Ormas Islam Gugat Putusan Nikah Beda Agama ke MA,Ormas Islam,Negative,waket mpr dorong ormas islam gugat putus nikah beda agama ke ma
2024-09-14 05:30:00,JoMan Nilai Pernyataan Ketua KPK Soal Jokowi Menyesatkan,Ormas Saja,Negative,joman nilai nyata ketua kpk soal jokowi sesat
2023-01-30 16:34:00,Massa Aksi Bela Al-Qur'an Tuntut Pemerintah Usir Kedubes Swedia-Belanda,Ormas Saja,Negative,massa aksi bela al-qur an tuntut perintah usir dubes swedia-belanda
2025-01-01 07:00:00,"Namanya Masuk Tokoh Terkorup Versi OCCRP, Ini Respons Jokowi",Ormas Saja,Negative,nama masuk tokoh korup versi occrp ini respons jokowi
2025-03-21 15:30:00,Merefleksikan Kembali Supremasi Sipil,Ormas Saja,Neutral,refleksi kembali supremasi sipil
2024-09-10 19:22:00,PWM Ingatkan Warga Muhammadiyah Tak Golput di Pilkada Jakarta,Muhammadiyah,Neutral,pwm ingat warga muhammadiyah tak golput di pilkada jakarta
2022-03-03 12:26:00,Baksos dan Deklarasi Ormas di Kabupaten Bogor,Ormas Saja,Positive,baksos dan deklarasi ormas di kabupaten bogor
2025-01-08 20:05:00,"Diviralkan Sembunyikan Wanita di Kantor, Camat Asemrowo Akan Lapor Polisi",Ormas Saja,Negative,diviralkan sembunyi wanita di kantor camat asemrowo akan lapor polisi
2024-10-18 14:22:00,"Jokowi Merusak ""Akar Pohon"" (Tanggapan untuk Ulil Abshar-Abdalla)",Ormas Saja,Negative,jokowi rusak akar pohon tanggap untuk ulil abshar-abdalla
2024-06-03 20:01:00,"Kata PBNU, Muhammadiyah hingga PGI soal Jokowi Beri Izin Kelola Tambang",Nahdlatul Ulama (NU),Neutral,kata pbnu muhammadiyah hingga pgi soal jokowi beri izin kelola tambang
2023-06-29 19:19:00,Prabowo Salurkan Ratusan Hewan Kurban ke Ponpes dan Ormas Islam di Jatim,Ormas Islam,Positive,prabowo salur ratus hewan kurban ke ponpes dan ormas islam di jatim
2024-08-02 16:35:00,Dubes Iran Salat Gaib di Istiqlal: Haniyeh Wakafkan Umurnya untuk Palestina,Ormas Saja,Positive,dubes iran salat gaib di istiqlal haniyeh wakaf umur untuk palestina
2024-12-31 19:03:00,Oknum Aparat Desa di Karawang Edarkan Sabu untuk Malam Tahun Baru,Nahdlatul Ulama (NU),Negative,oknum aparat desa di karawang edar sabu untuk malam tahun baru
2022-11-30 17:47:00,Tenda Pengungsi Gempa Cianjur Bocor Usai Label Dicopot Ormas,Ormas Saja,Negative,tenda ungsi gempa cianjur bocor usai label copot ormas
2022-02-22 11:50:00,Dukungan FBR untuk Jokowi Dua Periode,Forum Betawi Rempug (FBR),Positive,dukung fbr untuk jokowi dua periode
2024-10-09 12:00:00,Ketua Grib Labuhanbatu Big Boss Narkoba Ditangkap gegara Bakar Rumah Wartawan,Gerakan Rakyat Indonesia Bersatu (GRIB),Negative,ketua grib labuhanbatu big boss narkoba tangkap gegara bakar rumah wartawan
2024-09-02 15:42:00,Golkar Dukung Wacana Anies Bikin Parpol: Jangan Cuma Mau Kekuasaan,Ormas Saja,Neutral,golkar dukung wacana anies bikin parpol jangan cuma mau kuasa
2025-03-17 13:17:00,Polisi Tangkap 1 Anggota Geng Motor Pengeroyok Jukir hingga Tewas di Bandung,Ormas Saja,Negative,polisi tangkap 1 anggota geng motor keroyok jukir hingga tewas di bandung
2024-06-08 18:43:00,"PHDI Pelajari Dulu soal Kelola Tambang, Pertimbangkan Manfaat dan Mudarat",Ormas Saja,Neutral,phdi ajar dulu soal kelola tambang timbang manfaat dan mudarat
2025-03-27 14:37:00,Kisah Budak Beri Makan Anjing dan THR Ormas,Ormas Saja,Positive,kisah budak beri makan anjing dan thr ormas
2024-11-04 09:26:00,Polisi Siagakan 1.904 Personel Kawal Reuni 411 FPI dkk Hari Ini,Front Pembela Islam (FPI),Neutral,polisi siaga 1 904 personel kawal reuni 411 fpi dkk hari ini
2022-11-27 16:15:00,Polisi Periksa Ormas yang Copot Stiker Gereja di Bantuan Cianjur!,Ormas Saja,Negative,polisi periksa ormas yang copot stiker gereja di bantu cianjur
2023-06-30 18:32:00,Prabowo Salurkan Puluhan Sapi Kurban ke Ponpes-Ormas Keagamaan di Jabar,Ormas Saja,Positive,prabowo salur puluh sapi kurban ke ponpes-ormas agama di jabar
2024-08-19 14:06:00,"Bahlil Sebut Izin Tambang buat PBNU Sudah Rampung, Muhammadiyah Nyusul",Nahdlatul Ulama (NU),Positive,bahlil sebut izin tambang buat pbnu sudah rampung muhammadiyah nyusul
2025-03-03 15:34:00,Catat Lur! Ini Jadwal Kegiatan Ramadan di Masjid Agung Jateng An-Nuur Magelang,Nahdlatul Ulama (NU),Neutral,catat lur ini jadwal giat ramadan di masjid agung jateng an-nuur magelang
2022-02-10 17:26:00,Laskar Merah Putih Dukung Jokowi-Ma'ruf,Laskar Merah Putih,Positive,laskar merah putih dukung jokowi-ma ruf
2024-07-27 06:03:00,"Susul NU Muhammadiyah Terima Tawaran Izin Tambang, Ini Langkah Mereka Selanjutnya",Nahdlatul Ulama (NU),Neutral,susul nu muhammadiyah terima tawar izin tambang ini langkah mereka lanjut
2024-10-05 14:27:00,Gerindra Kota Kediri Minta Eks Wali Kota Transparan Soal Dana Hibah,Ormas Saja,Neutral,gerindra kota diri minta eks wali kota transparan soal dana hibah
2025-03-02 10:00:00,"Mantan Bupati Kepahiang Diperas 3 Pria, Dituduh Selingkuh dengan Istri Pelaku",Ormas Saja,Negative,mantan bupati kepahiang peras 3 pria tuduh selingkuh dengan istri laku
2023-06-28 21:54:00,"Ormas Terlibat Bentrok di Jakut Buka Suara, Jelaskan Tujuan Masuk Lahan",Ormas Saja,Negative,ormas libat bentrok di jakut buka suara jelas tuju masuk lahan
2024-06-20 06:00:00,Bocoran Menteri ESDM Soal Kado Tambang buat NU,Nahdlatul Ulama (NU),Neutral,bocor menteri esdm soal kado tambang buat nu
2025-02-28 19:44:00,Pemerintah Resmi Tetapkan 1 Ramadan 1446 H Jatuh pada Sabtu 1 Maret 2025,Ormas Saja,Neutral,perintah resmi tetap 1 ramadan 1446 h jatuh pada sabtu 1 maret 2025
2025-02-28 19:16:00,Menag Nasaruddin Umar Pimpin Sidang Isbat Tentukan 1 Ramadan 1446 H,Ormas Saja,Neutral,menag nasaruddin umar pimpin sidang isbat tentu 1 ramadan 1446 h
2022-10-31 10:22:00,Momen Bobby Singgung Ormas Loreng Oranye Suka Memalak UMKM,Ormas Saja,Negative,momen bobby singgung ormas loreng oranye suka malak umkm
2024-07-11 20:09:00,"Diduga Dikeroyok Pendukung SYL Saat Sidang Vonis, Wartawan Lapor Polisi",Ormas Saja,Negative,duga keroyok dukung syl saat sidang vonis wartawan lapor polisi
2025-02-28 18:45:00,"Hilal Tidak Kelihatan di Bali, Awal Puasa Ramadan Tunggu Sidang Isbat",Ormas Saja,Neutral,hilal tidak lihat di bal awal puasa ramadan tunggu sidang isbat
2025-02-28 17:15:00,Sidang Isbat Penentuan 1 Ramadan 1446 H Dimulai,Ormas Saja,Neutral,sidang isbat tentu 1 ramadan 1446 h mulai
2022-01-22 18:47:00,Jokowi Terima Ormas LPOI di Istana,Ormas Saja,Neutral,jokowi terima ormas lpoi di istana
2025-02-28 17:48:00,Seminar Sidang Isbat Ramadan 2025/1446 H Digelar untuk Jelaskan Posisi Hilal,Ormas Saja,Neutral,seminar sidang isbat ramadan 2025 1446 h gelar untuk jelas posisi hilal
2024-07-11 18:54:00,Wartawan Lapor Polisi Usai Diduga Dikeroyok Pendukung SYL Saat Sidang Vonis,Ormas Saja,Negative,wartawan lapor polisi usai duga keroyok dukung syl saat sidang vonis
2024-06-05 17:19:00,KWI Tak Akan Ajukan Izin Kelola Tambang: Bukan Wilayah Kami,Ormas Saja,Neutral,kwi tak akan aju izin kelola tambang bukan wilayah kami
2025-03-17 03:30:00,"Parkir Kota Bandung, antara Sumber Pendapatan dan Solusi Kemacetan",Ormas Saja,Neutral,parkir kota bandung antara sumber dapat dan solusi macet
2022-10-17 16:14:00,Sejumlah Ormas Sambut Bebasnya Umar Kei dari Lapas Cipinang,Ormas Saja,Positive,jumlah ormas sambut bebas umar kei dari lapas cipinang
2025-02-26 08:55:00,"PSU Pilkada Digelar di 24 Daerah, Perludem Kritik Kecermatan dan SDM KPU",Ormas Saja,Negative,psu pilkada gelar di 24 daerah perludem kritik cermat dan sdm kpu
2025-02-25 17:53:00,"Jam Kerja ASN selama Bulan Ramadan 2025, Cek Aturannya!",Ormas Saja,Neutral,jam kerja asn lama bulan ramadan 2025 cek atur
2023-06-27 06:42:00,5 Fakta Bentrok Ormas di Jakarta Utara hingga Jatuh Korban Luka,Ormas Saja,Negative,5 fakta bentrok ormas di jakarta utara hingga jatuh korban luka
2022-01-05 10:40:00,Ormas MKGR Gelar Ziarah ke TMP Kalibata,MKGR,Positive,ormas mkgr gelar ziarah ke tmp kalibata
2025-03-13 22:28:00,MKD Sudah Periksa Pelapor Mardani PKS Terkait Olok-olok Partai Gelora,Ormas Saja,Neutral,mkd sudah periksa lapor mardani pks kait olok partai gelora
2025-03-13 19:25:00,Strategi BRI BO Pahlawan Surabaya Dorong Transaksi dan Gaet Nasabah Baru,Ormas Saja,Positive,strategi bri bo pahlawan surabaya dorong transaksi dan gaet nasabah baru
2025-01-23 22:00:00,Jabar Hari Ini: Babak Baru Kasus Pencucian Uang Panji Gumilang,Ormas Saja,Negative,jabar hari ini babak baru kasus cuci uang panji gumilang
2025-04-11 23:05:00,Kuasa Hukum Sebut Pihak Satpam RS Diintimidasi: Korban 2 Kali Koma,Ormas Saja,Negative,kuasa hukum sebut pihak satpam rs intimidasi korban 2 kali koma
2025-02-17 16:07:00,Baleg DPR: RUU Minerba Dibawa ke Paripurna DPR Besok,Ormas Saja,Neutral,baleg dpr ruu minerba bawa ke paripurna dpr besok
2025-02-17 14:55:00,NasDem Ungkap Paloh Beri Kado Lukisan ke Prabowo Saat HUT Gerindra,Ormas Saja,Positive,nasdem ungkap paloh beri kado lukis ke prabowo saat hut gerindra
2024-09-25 09:20:00,Penusukan Usai Penetapan Nomor Urut Pilkada Palembang Dipicu Dendam Pribadi,Nahdlatul Ulama (NU),Negative,tusuk usai tetap nomor urut pilkada palembang picu dendam pribadi
2022-10-17 14:04:00,Ribut-ribut Ormas Batak di Depan Ruang Sidang Ferdy Sambo,Ormas Saja,Negative,ribut ormas batak di depan ruang sidang ferdy sambo
2024-12-02 23:57:00,"Terjaring OTT KPK, Risnandar Baru 6 Bulan Menjabat Pj Walkot Pekanbaru",Ormas Saja,Negative,jaring ott kpk risnandar baru 6 bulan jabat pj walkot pekanbaru
2023-06-26 12:00:00,Polisi Ungkap Awal Mula Bentrok Ormas di Jakut Berujung 2 Orang Terluka,Ormas Saja,Negative,polisi ungkap awal mula bentrok ormas di jakut ujung 2 orang luka
2025-02-27 14:00:00,"Ini Awal 1 Ramadan 2025 Versi Pemerintah, Muhammadiyah, dan Jadwal Libur Bulan Puasa",Muhammadiyah,Neutral,ini awal 1 ramadan 2025 versi perintah muhammadiyah dan jadwal libur bulan puasa
2018-12-28 16:11:00,"Solidaritas untuk Muslim Uighur, Ormas Islam Surabaya Geruduk Konjen China",Ormas Islam,Neutral,solidaritas untuk muslim uighur ormas islam surabaya geruduk konjen china
2024-10-18 22:04:00,Golkar Bakal Undang Prabowo dan Jokowi ke Puncak HUT Ke-60 pada 12 Desember,Ormas Saja,Positive,golkar bakal undang prabowo dan jokowi ke puncak hut ke-60 pada 12 desember
2025-02-28 17:00:00,"1 Ramadan Berpotensi Berbeda antara Pemerintah dan Muhammadiyah, Begini Kata Pakar",Muhammadiyah,Neutral,1 ramadan potensi beda antara perintah dan muhammadiyah begini kata pakar
2025-02-28 13:44:00,"Ada Potensi Awal Puasa 2025 Berbeda, PBNU Harap Bisa Saling Menghormati",Nahdlatul Ulama (NU),Positive,ada potensi awal puasa 2025 beda pbnu harap bisa saling hormat
2025-02-28 12:27:00,"Penetapan Awal Puasa Ramadhan 2025, Catat Jadwal Sidang Isbat Hari Ini!",Ormas Saja,Neutral,tetap awal puasa ramadhan 2025 catat jadwal sidang isbat hari ini
2025-02-11 15:41:00,Puasa Ramadan 2025 Mulai Tanggal Berapa? Simak Info Sidang Isbat,Ormas Saja,Neutral,puasa ramadan 2025 mulai tanggal berapa simak info sidang isbat
2024-06-03 12:43:00,"Ketum PBNU Terima Kasih ke Jokowi soal Izin Kelola Tambang, Sudah Siapkan SDM",Nahdlatul Ulama (NU),Positive,tum pbnu terima kasih ke jokowi soal izin kelola tambang sudah siap sdm
2025-02-11 12:07:00,Jadwal Sidang Isbat Puasa Ramadan 2025 Beserta Tahapannya,Ormas Saja,Neutral,jadwal sidang isbat puasa ramadan 2025 serta tahap
2022-09-20 19:32:00,Pertemuan Anies dan 68 Pimpinan Ormas: Silaturahmi dan Bahas Kinerja,Ormas Saja,Positive,temu anies dan 68 pimpin ormas silaturahmi dan bahas kerja
2025-02-27 13:37:00,Kapan Sidang Isbat Ramadhan 2025? Cek Jadwal dan Tahapannya di Sini!,Ormas Saja,Neutral,kapan sidang isbat ramadhan 2025 cek jadwal dan tahap di sini
2024-10-16 17:30:00,"Pemkab Klaten Salurkan Dana Hibah Rp 2,145 M untuk Puluhan Penerima",Ormas Saja,Positive,pemkab klaten salur dana hibah rp 2 145 m untuk puluh terima
2018-12-26 18:50:00,Foto: Putaran Jl Juanda Depok Tempat Personel Brimob Dikeroyok Ormas,Ormas Saja,Negative,foto putar jl juanda depok tempat personel brimob keroyok ormas
2024-10-22 15:31:00,Kenapa Hari Santri Dipilih Tanggal 22 Oktober? Begini Sejarahnya,Ormas Saja,Neutral,kenapa hari santri pilih tanggal 22 oktober begini sejarah
2024-06-10 10:30:00,NU cs Bakal Kelola Tambang Bekas Bakrie hingga Boy Thohir,Nahdlatul Ulama (NU),Neutral,nu cs bakal kelola tambang bekas bakrie hingga boy thohir
2024-09-12 01:57:00,"HIPAKAD Gelar Donor Darah Peringati HUT RI, Diikuti Ratusan Warga",Ormas Saja,Positive,hipakad gelar donor darah ingat hut ri ikut ratus warga
2024-07-11 15:41:00,"Ricuh Usai Sidang Vonis SYL, Ada Wartawan Hampir Kena Tendang",Ormas Saja,Negative,ricuh usai sidang vonis syl ada wartawan hampir kena tendang
2025-02-06 02:30:00,Segini Besaran Zakat Fitrah 2025 di Majalengka,Ormas Saja,Neutral,gin besar zakat fitrah 2025 di majalengka
2024-09-10 13:26:00,"Mudik ke Solo, Gibran Rakabuming Blusukan Bareng Cawalkot",Ormas Saja,Neutral,mudik ke solo gibran rakabuming blusukan bareng cawalkot
2025-02-22 15:00:00,Puasa Ramadhan 2025 Berapa Hari Lagi? Cek Hitung Mundurnya,Ormas Saja,Neutral,puasa ramadhan 2025 berapa hari lagi cek hitung mundur
2022-09-17 15:40:00,"Komunitas 234 SC Gelar Munas Perdana, Ubah Status Jadi Ormas",Ormas Saja,Positive,komunitas 234 sc gelar munas perdana ubah status jadi ormas
2024-12-03 10:29:00,"Rekam Jejak Risnanda Mahiwa, Pj Walkot Pekanbaru yang Kena OTT KPK",Ormas Saja,Negative,rekam jejak risnanda mahiwa pj walkot pekanbaru yang kena ott kpk
2024-12-03 08:28:00,Wamendagri Ungkap Rekam Jejak Pj Walkot Pekanbaru yang Kena OTT KPK,Ormas Saja,Negative,wamendagri ungkap rekam jejak pj walkot pekanbaru yang kena ott kpk
2024-08-07 18:15:00,"Jazilul: Bukan Pertikaian, PKB-PBNU Tak Punya Hubungan Sama Sekali",Nahdlatul Ulama (NU),Neutral,jazilul bukan tikai pkb-pbnu tak punya hubung sama sekali
2018-11-15 15:48:00,Bersama Pelangi kebangsaan Agung Laksono Deklarasi Dukung Jokowi,Ormas Saja,Positive,sama pelangi bangsa agung laksono deklarasi dukung jokowi
2024-06-06 10:30:00,PGI Akui Tak Punya Kemampuan Kelola Tambang: Ini di Luar Mandat,Ormas Saja,Neutral,pgi aku tak punya mampu kelola tambang ini di luar mandat
2025-01-31 18:38:00,"Massa Demo Tolak Indomaret di Barru, Khawatir Omzet Pedagang Kecil Turun",Ormas Saja,Negative,massa demo tolak indomaret di barru khawatir omzet dagang kecil turun
2024-11-28 16:58:00,Sugiri Sancoko Klaim Kemenangan di Pilbup Milik Rakyat Ponorogo,Ormas Saja,Positive,sugiri sancoko klaim menang di pilbup milik rakyat ponorogo
2024-05-23 08:37:00,Pembubaran Diskusi PWF Bikin Navicula Emoh Manggung di World Water Forum,Ormas Saja,Negative,bubar diskusi pwf bikin navicula emoh manggung di world water forum
2025-03-22 22:36:00,"Sidang Isbat 1 Syawal Digelar 29 Maret, Menag: Lebaran Berpotensi Bareng",Ormas Saja,Positive,sidang isbat 1 syawal gelar 29 maret menag lebaran potensi bareng
2022-09-14 14:33:00,Effendi Simbolon Jelaskan Maksud Sebut TNI 'Seperti Gerombolan dan Ormas',Ormas Saja,Negative,effendi simbolon jelas maksud sebut tni seperti gerombol dan ormas
2025-01-30 22:03:00,"Kaji Sistem Ketatanegaraan, K3 MPR Siap Libatkan Masyarakat-Pakar",Ormas Saja,Positive,kaji sistem ketatanegaraan k3 mpr siap libat masyarakat-pakar
